"Order.ID","Order.Date","Ship.Date","Ship.Mode","Customer.ID","City","State","Postal.Code","Region","Product.ID","Product.Name","Segment","Category","Sub.Category","Revenue","Quantity","Discount","Profit"
"CA-2014-160500","5/6/2014","5/9/2014","First Class","DM-13015","Encinitas","California",92024,"West","FUR-TA-10003748","Bevis 36 x 72 Conference Tables","Consumer","Furniture","Tables",298.776,3,0.2,7.47
"CA-2015-100202","1/1/2015","1/6/2015","Standard Class","BD-11620","Anaheim","California",92804,"West","TEC-PH-10002563","Adtran 1202752G1","Consumer","Technology","Phones",302.376,3,0.2,22.68
"CA-2015-131016","9/19/2015","9/21/2015","First Class","DC-12850","Arlington","Texas",76017,"Central","OFF-AR-10000122","Newell 314","Consumer","Office Supplies","Art",8.928,2,0.2,0.56
"CA-2015-131016","9/19/2015","9/21/2015","First Class","DC-12850","Arlington","Texas",76017,"Central","OFF-ST-10000352","Acco Perma 2700 Stacking Storage Drawers","Consumer","Office Supplies","Storage",47.584,2,0.2,-2.97
"US-2012-112914","9/25/2012","9/30/2012","Standard Class","MT-18070","Houston","Texas",77041,"Central","OFF-PA-10003270","Xerox 1954","Home Office","Office Supplies","Paper",33.792,8,0.2,10.56
"US-2012-112914","9/25/2012","9/30/2012","Standard Class","MT-18070","Houston","Texas",77041,"Central","FUR-BO-10003272","O'Sullivan Living Dimensions 5-Shelf Bookcases","Home Office","Furniture","Bookcases",300.5328,2,0.32,-97.23
"US-2012-112914","9/25/2012","9/30/2012","Standard Class","MT-18070","Houston","Texas",77041,"Central","OFF-BI-10002982","Avery Self-Adhesive Photo Pockets for Polaroid Photos","Home Office","Office Supplies","Binders",2.724,2,0.8,-4.36
"US-2012-112914","9/25/2012","9/30/2012","Standard Class","MT-18070","Houston","Texas",77041,"Central","OFF-EN-10001509","Poly String Tie Envelopes","Home Office","Office Supplies","Envelopes",3.264,2,0.2,1.1
"CA-2014-124149","4/24/2014","4/27/2014","First Class","MJ-17740","Lancaster","Ohio",43130,"East","OFF-PA-10002421","Embossed Ink Jet Note Cards","Consumer","Office Supplies","Paper",108.336,6,0.2,37.92
"CA-2014-124149","4/24/2014","4/27/2014","First Class","MJ-17740","Lancaster","Ohio",43130,"East","OFF-ST-10000760","Eldon Fold 'N Roll Cart System","Consumer","Office Supplies","Storage",55.92,5,0.2,6.29
"CA-2014-124149","4/24/2014","4/27/2014","First Class","MJ-17740","Lancaster","Ohio",43130,"East","OFF-PA-10002923","Xerox 1942","Consumer","Office Supplies","Paper",78.304,2,0.2,29.36
"CA-2012-148915","11/1/2012","11/5/2012","Standard Class","ND-18370","Portland","Oregon",97206,"West","OFF-ST-10001128","Carina Mini System Audio Rack, Model AR050B","Consumer","Office Supplies","Storage",443.92,5,0.2,-94.33
"CA-2012-148915","11/1/2012","11/5/2012","Standard Class","ND-18370","Portland","Oregon",97206,"West","TEC-PH-10000673","Plantronics Voyager Pro HD - Bluetooth Headset","Consumer","Technology","Phones",155.976,3,0.2,54.59
"CA-2015-134649","1/27/2015","2/1/2015","Second Class","CA-11965","Hoover","Alabama",35244,"South","OFF-AR-10001547","Newell 311","Corporate","Office Supplies","Art",15.47,7,0,4.18
"CA-2015-134649","1/27/2015","2/1/2015","Second Class","CA-11965","Hoover","Alabama",35244,"South","OFF-BI-10001890","Avery Poly Binder Pockets","Corporate","Office Supplies","Binders",7.16,2,0,3.44
"CA-2015-110842","11/12/2015","11/17/2015","Standard Class","GA-14725","Los Angeles","California",90036,"West","OFF-AP-10003971","Belkin 6 Outlet Metallic Surge Strip","Consumer","Office Supplies","Appliances",10.89,1,0,2.83
"CA-2015-110842","11/12/2015","11/17/2015","Standard Class","GA-14725","Los Angeles","California",90036,"West","OFF-PA-10000520","Xerox 201","Consumer","Office Supplies","Paper",19.44,3,0,9.33
"CA-2015-110842","11/12/2015","11/17/2015","Standard Class","GA-14725","Los Angeles","California",90036,"West","OFF-BI-10000977","Ibico Plastic Spiral Binding Combs","Consumer","Office Supplies","Binders",121.6,5,0.2,39.52
"CA-2014-147368","6/10/2014","6/13/2014","First Class","TC-21295","Tallahassee","Florida",32303,"South","TEC-MA-10002178","Cisco CP-7937G Unified IP Conference Station Phone","Consumer","Technology","Machines",695.7,2,0.5,-27.83
"US-2013-104185","9/3/2013","9/8/2013","Second Class","JB-15400","New York City","New York",10009,"East","OFF-ST-10001526","Iceberg Mobile Mega Data/Printer Cart ","Corporate","Office Supplies","Storage",120.33,1,0,31.29
"US-2012-125521","3/14/2012","3/19/2012","Standard Class","CK-12325","Chesapeake","Virginia",23320,"South","FUR-CH-10003379","Global Commerce Series High-Back Swivel/Tilt Chairs","Home Office","Furniture","Chairs",1139.92,4,0,284.98
"US-2015-135062","9/1/2015","9/5/2015","Second Class","RL-19615","Fayetteville","North Carolina",28314,"South","OFF-PA-10000100","Xerox 1945","Consumer","Office Supplies","Paper",229.544,7,0.2,83.21
"CA-2015-135650","3/24/2015","3/28/2015","Standard Class","AC-10660","Huntsville","Texas",77340,"Central","OFF-ST-10001809","Fellowes Officeware Wire Shelving","Consumer","Office Supplies","Storage",143.728,2,0.2,-32.34
"CA-2015-112865","5/19/2015","5/23/2015","Standard Class","BH-11710","Philadelphia","Pennsylvania",19140,"East","TEC-AC-10000387","KeyTronic KT800P2 - Keyboard - Black","Consumer","Technology","Accessories",36.048,3,0.2,-0.9
"US-2014-162852","12/28/2014","1/1/2015","Standard Class","BG-11695","Woodstock","Illinois",60098,"Central","FUR-CH-10004853","Global Manager's Adjustable Task Chair, Storm","Corporate","Furniture","Chairs",845.488,8,0.3,-12.08
"CA-2015-138163","11/18/2015","11/21/2015","First Class","XP-21865","Everett","Massachusetts",2149,"East","OFF-AR-10001958","Stanley Bostitch Contemporary Electric Pencil Sharpeners","Consumer","Office Supplies","Art",50.94,3,0,14.26
"CA-2015-152093","9/11/2015","9/16/2015","Standard Class","SN-20560","Chicago","Illinois",60653,"Central","OFF-BI-10003527","Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind","Home Office","Office Supplies","Binders",762.594,3,0.8,-1143.89
"CA-2015-157854","4/9/2015","4/16/2015","Standard Class","DM-13345","Roswell","Georgia",30076,"South","FUR-FU-10003832","Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry","Corporate","Furniture","Furnishings",56.28,6,0,15.76
"CA-2015-157854","4/9/2015","4/16/2015","Standard Class","DM-13345","Roswell","Georgia",30076,"South","OFF-BI-10001359","GBC DocuBind TL300 Electric Binding System","Corporate","Office Supplies","Binders",2690.97,3,0,1264.76
"CA-2014-123617","11/29/2014","12/4/2014","Standard Class","AJ-10780","Palm Coast","Florida",32137,"South","OFF-BI-10002976","ACCOHIDE Binder by Acco","Corporate","Office Supplies","Binders",7.434,6,0.7,-5.7
"US-2014-128293","6/3/2014","6/6/2014","First Class","KC-16255","Philadelphia","Pennsylvania",19120,"East","OFF-ST-10000736","Carina Double Wide Media Storage Towers in Natural & Black","Corporate","Office Supplies","Storage",64.784,1,0.2,-12.96
"CA-2015-107342","12/18/2015","12/23/2015","Standard Class","VF-21715","Columbus","Indiana",47201,"Central","OFF-PA-10001745","Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page","Home Office","Office Supplies","Paper",28.16,4,0,13.24
"CA-2014-136371","3/20/2014","3/22/2014","Second Class","SV-20935","Oceanside","New York",11572,"East","FUR-FU-10000409","GE 4 Foot Flourescent Tube, 40 Watt","Consumer","Furniture","Furnishings",14.98,1,0,6.89
"CA-2014-136371","3/20/2014","3/22/2014","Second Class","SV-20935","Oceanside","New York",11572,"East","FUR-FU-10000221","Master Caster Door Stop, Brown","Consumer","Furniture","Furnishings",20.32,4,0,6.91
"CA-2015-137344","8/21/2015","8/21/2015","Same Day","EM-13810","Franklin","Massachusetts",2038,"East","OFF-ST-10000344","Neat Ideas Personal Hanging Folder Files, Black","Corporate","Office Supplies","Storage",40.29,3,0,10.48
"CA-2015-169810","7/26/2015","8/1/2015","Standard Class","RB-19360","Sioux Falls","South Dakota",57103,"Central","OFF-LA-10003663","Avery 498","Consumer","Office Supplies","Labels",20.23,7,0,9.51
"CA-2014-128594","8/27/2014","8/30/2014","First Class","DJ-13510","San Diego","California",92037,"West","FUR-CH-10001215","Global Troy Executive Leather Low-Back Tilter","Corporate","Furniture","Chairs",1603.136,4,0.2,100.2
"CA-2014-154690","8/16/2014","8/18/2014","Second Class","CC-12370","Fayetteville","North Carolina",28314,"South","FUR-CH-10000988","Hon Olson Stacker Stools","Consumer","Furniture","Chairs",225.296,2,0.2,22.53
"CA-2015-138975","5/20/2015","5/24/2015","Standard Class","SC-20380","Atlanta","Georgia",30318,"South","TEC-AC-10003441","Kingston Digital DataTraveler 32GB USB 2.0","Consumer","Technology","Accessories",67.8,4,0,4.07
"CA-2015-138975","5/20/2015","5/24/2015","Standard Class","SC-20380","Atlanta","Georgia",30318,"South","TEC-PH-10004389","Nokia Lumia 925","Consumer","Technology","Phones",377.97,3,0,98.27
"CA-2015-138975","5/20/2015","5/24/2015","Standard Class","SC-20380","Atlanta","Georgia",30318,"South","FUR-BO-10004695","O'Sullivan 2-Door Barrister Bookcase in Odessa Pine","Consumer","Furniture","Bookcases",1628.82,9,0,374.63
"CA-2015-138975","5/20/2015","5/24/2015","Standard Class","SC-20380","Atlanta","Georgia",30318,"South","OFF-PA-10000100","Xerox 1945","Consumer","Office Supplies","Paper",286.93,7,0,140.6
"CA-2015-106537","8/13/2015","8/18/2015","Standard Class","RH-19495","Orlando","Florida",32839,"South","OFF-PA-10000223","Xerox 2000","Consumer","Office Supplies","Paper",20.736,4,0.2,7.26
"US-2015-103828","8/14/2015","8/14/2015","Same Day","JK-15370","San Francisco","California",94122,"West","OFF-ST-10001325","Sterilite Officeware Hinged File Box","Consumer","Office Supplies","Storage",31.44,3,0,8.49
"US-2015-103828","8/14/2015","8/14/2015","Same Day","JK-15370","San Francisco","California",94122,"West","OFF-AP-10004249","Staple holder","Consumer","Office Supplies","Appliances",83.79,7,0,22.62
"US-2015-103828","8/14/2015","8/14/2015","Same Day","JK-15370","San Francisco","California",94122,"West","OFF-AR-10000588","Newell 345","Consumer","Office Supplies","Art",59.52,3,0,15.48
"US-2015-103828","8/14/2015","8/14/2015","Same Day","JK-15370","San Francisco","California",94122,"West","OFF-SU-10000946","Staple remover","Consumer","Office Supplies","Supplies",31.92,4,0,9.26
"CA-2014-115588","11/11/2014","11/13/2014","Second Class","AF-10885","Toledo","Ohio",43615,"East","OFF-SU-10001225","Staple remover","Consumer","Office Supplies","Supplies",14.72,5,0.2,-3.31
"CA-2014-115588","11/11/2014","11/13/2014","Second Class","AF-10885","Toledo","Ohio",43615,"East","OFF-ST-10001558","Acco Perma 4000 Stacking Storage Drawers","Consumer","Office Supplies","Storage",38.976,3,0.2,-2.44
"CA-2015-143861","6/13/2015","6/20/2015","Standard Class","LC-16885","Saint Petersburg","Florida",33710,"South","FUR-FU-10001546","Dana Swing-Arm Lamps","Consumer","Furniture","Furnishings",17.088,2,0.2,1.07
"CA-2012-148040","3/22/2012","3/26/2012","Standard Class","BF-11275","Tucson","Arizona",85705,"West","OFF-PA-10002581","Xerox 1951","Corporate","Office Supplies","Paper",74.352,3,0.2,23.24
"CA-2012-148040","3/22/2012","3/26/2012","Standard Class","BF-11275","Tucson","Arizona",85705,"West","FUR-CH-10001482","Office Star - Mesh Screen back chair with Vinyl seat","Corporate","Furniture","Chairs",314.352,3,0.2,-35.36
"CA-2015-135167","6/16/2015","6/21/2015","Standard Class","SC-20800","Los Angeles","California",90036,"West","OFF-AR-10002399","Dixon Prang Watercolor Pencils, 10-Color Set with Brush","Consumer","Office Supplies","Art",4.26,1,0,1.75
"CA-2015-137022","11/17/2015","11/23/2015","Standard Class","SW-20275","San Diego","California",92105,"West","OFF-ST-10001963","Tennsco Regal Shelving Units","Consumer","Office Supplies","Storage",811.28,8,0,24.34
"US-2015-102638","12/30/2015","1/1/2016","First Class","MC-17845","New York City","New York",10035,"East","OFF-FA-10002988","Ideal Clamps","Consumer","Office Supplies","Fasteners",6.03,3,0,2.95
"US-2014-167339","1/21/2014","1/23/2014","Second Class","TD-20995","San Diego","California",92037,"West","FUR-CH-10004289","Global Super Steno Chair","Consumer","Furniture","Chairs",153.568,2,0.2,-5.76
"US-2014-167339","1/21/2014","1/23/2014","Second Class","TD-20995","San Diego","California",92037,"West","FUR-CH-10000785","Global Ergonomic Managers Chair","Consumer","Furniture","Chairs",1013.488,7,0.2,76.01
"CA-2014-152072","1/15/2014","1/19/2014","Standard Class","Dp-13240","Westfield","New Jersey",7090,"East","OFF-EN-10003040","Quality Park Security Envelopes","Home Office","Office Supplies","Envelopes",52.34,2,0,24.6
"CA-2014-152072","1/15/2014","1/19/2014","Standard Class","Dp-13240","Westfield","New Jersey",7090,"East","OFF-AR-10001573","American Pencil","Home Office","Office Supplies","Art",4.66,2,0,1.35
"CA-2014-152072","1/15/2014","1/19/2014","Standard Class","Dp-13240","Westfield","New Jersey",7090,"East","TEC-AC-10000844","Logitech Gaming G510s - Keyboard","Home Office","Technology","Accessories",254.97,3,0,91.79
"CA-2014-102932","9/20/2014","9/24/2014","Second Class","SD-20485","Orange","New Jersey",7050,"East","OFF-BI-10000756","Storex DuraTech Recycled Plastic Frosted Binders","Home Office","Office Supplies","Binders",25.44,6,0,12.72
"CA-2014-102932","9/20/2014","9/24/2014","Second Class","SD-20485","Orange","New Jersey",7050,"East","OFF-SU-10000381","Acme Forged Steel Scissors with Black Enamel Handles","Home Office","Office Supplies","Supplies",27.93,3,0,8.1
"CA-2012-165540","2/22/2012","2/26/2012","Standard Class","TM-21010","Woodstock","Illinois",60098,"Central","OFF-BI-10004094","GBC Standard Plastic Binding Systems Combs","Consumer","Office Supplies","Binders",8.85,5,0.8,-13.72
"CA-2014-130799","11/12/2014","11/17/2014","Second Class","BK-11260","San Francisco","California",94110,"West","FUR-FU-10001852","Eldon Regeneration Recycled Desk Accessories, Smoke","Consumer","Furniture","Furnishings",6.96,4,0,2.23
"CA-2014-164483","1/30/2014","2/3/2014","Standard Class","JF-15490","San Francisco","California",94122,"West","OFF-BI-10000014","Heavy-Duty E-Z-D Binders","Consumer","Office Supplies","Binders",17.456,2,0.2,5.89
"US-2014-159856","10/19/2014","10/23/2014","Standard Class","EP-13915","Tempe","Arizona",85281,"West","FUR-CH-10003396","Global Deluxe Steno Chair","Consumer","Furniture","Chairs",307.92,5,0.2,-34.64
"CA-2015-102099","12/19/2015","12/20/2015","First Class","EP-13915","Los Angeles","California",90008,"West","OFF-AR-10003811","Newell 327","Consumer","Office Supplies","Art",6.63,3,0,1.79
"CA-2015-102099","12/19/2015","12/20/2015","First Class","EP-13915","Los Angeles","California",90008,"West","OFF-PA-10003172","Xerox 1996","Consumer","Office Supplies","Paper",12.96,2,0,6.22
"CA-2015-102099","12/19/2015","12/20/2015","First Class","EP-13915","Los Angeles","California",90008,"West","OFF-PA-10000289","Xerox 213","Consumer","Office Supplies","Paper",32.4,5,0,15.55
"CA-2015-164049","11/3/2015","11/7/2015","Standard Class","KH-16630","Seattle","Washington",98105,"West","OFF-PA-10000791","Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book","Corporate","Office Supplies","Paper",23.85,5,0,10.73
"CA-2012-142727","4/29/2012","5/1/2012","Second Class","HG-14845","Lake Charles","Louisiana",70601,"South","FUR-CH-10002304","Global Stack Chair without Arms, Black","Consumer","Furniture","Chairs",51.96,2,0,12.99
"CA-2012-142727","4/29/2012","5/1/2012","Second Class","HG-14845","Lake Charles","Louisiana",70601,"South","OFF-BI-10000136","Avery Non-Stick Heavy Duty View Round Locking Ring Binders","Consumer","Office Supplies","Binders",17.94,3,0,8.61
"CA-2015-139913","10/24/2015","10/30/2015","Standard Class","JC-16105","Rochester","New York",14609,"East","OFF-PA-10003739","Xerox 1969","Corporate","Office Supplies","Paper",11.56,2,0,5.66
"CA-2015-139913","10/24/2015","10/30/2015","Standard Class","JC-16105","Rochester","New York",14609,"East","OFF-PA-10002479","Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)","Corporate","Office Supplies","Paper",26.4,5,0,11.88
"CA-2015-139913","10/24/2015","10/30/2015","Standard Class","JC-16105","Rochester","New York",14609,"East","FUR-FU-10000771","Eldon 200 Class Desk Accessories, Smoke","Corporate","Furniture","Furnishings",69.08,11,0,29.01
"CA-2015-139913","10/24/2015","10/30/2015","Standard Class","JC-16105","Rochester","New York",14609,"East","TEC-PH-10001552","I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink","Corporate","Technology","Phones",35.88,3,0,10.05
"CA-2012-169033","3/30/2012","4/3/2012","Standard Class","KM-16720","Long Beach","New York",11561,"East","OFF-AR-10001915","Peel-Off China Markers","Consumer","Office Supplies","Art",49.65,5,0,20.85
"US-2014-164630","1/4/2014","1/9/2014","Standard Class","EB-13975","Charlotte","North Carolina",28205,"South","TEC-CO-10000971","Hewlett Packard 310 Color Digital Copier","Corporate","Technology","Copiers",959.968,4,0.2,120
"US-2013-114839","4/26/2013","4/30/2013","Standard Class","PW-19240","Houston","Texas",77036,"Central","FUR-CH-10004086","Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs","Consumer","Furniture","Chairs",408.422,2,0.3,-5.83
"CA-2013-166464","9/12/2013","9/17/2013","Standard Class","PG-18895","New York City","New York",10035,"East","TEC-CO-10000971","Hewlett Packard 310 Color Digital Copier","Consumer","Technology","Copiers",479.984,2,0.2,60
"CA-2013-166464","9/12/2013","9/17/2013","Standard Class","PG-18895","New York City","New York",10035,"East","OFF-LA-10001317","Avery 520","Consumer","Office Supplies","Labels",12.6,4,0,6.05
"CA-2015-124898","9/12/2015","9/16/2015","Standard Class","DB-12910","Columbus","Georgia",31907,"South","OFF-PA-10003656","Xerox 1935","Home Office","Office Supplies","Paper",184.66,7,0,84.94
